radius_bin,domain,step,zp_support_drive,composite_score,normalized_weight,pair_upstream_gated,pair_upstream_raw,pair_upstream_selected_lag,pair_upstream_margin_norm,pair_upstream_persistence,pair_upstream_coherence_gate,residence_deficit_gated,residence_deficit_raw,residence_deficit_selected_lag,residence_deficit_margin_norm,residence_deficit_persistence,residence_deficit_coherence_gate,deficit_slope_gated,deficit_slope_raw,deficit_slope_selected_lag,deficit_slope_margin_norm,deficit_slope_persistence,deficit_slope_coherence_gate,curvature_deficit_gated,curvature_deficit_raw,curvature_deficit_selected_lag,curvature_deficit_margin_norm,curvature_deficit_persistence,curvature_deficit_coherence_gate,pair_tail_gated,pair_tail_raw,pair_tail_selected_lag,pair_tail_margin_norm,pair_tail_persistence,pair_tail_coherence_gate,zp_reserve_relax,residence_donor_gated,residence_donor_raw,residence_donor_selected_lag,residence_donor_margin_norm,residence_donor_persistence,residence_donor_coherence_gate,tail_donor_gated,tail_donor_raw,tail_donor_selected_lag,tail_donor_margin_norm,tail_donor_persistence,tail_donor_coherence_gate,closure_donor_gated,closure_donor_raw,closure_donor_selected_lag,closure_donor_margin_norm,closure_donor_persistence,closure_donor_coherence_gate,curvature_donor_gated,curvature_donor_raw,curvature_donor_selected_lag,curvature_donor_margin_norm,curvature_donor_persistence,curvature_donor_coherence_gate
3,reserve,80,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,81,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,82,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,83,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,84,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,85,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,86,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,87,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,88,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,89,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,90,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,91,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,92,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,93,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,94,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,95,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,96,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,97,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,98,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,99,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,100,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,101,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,102,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,103,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,104,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,105,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,106,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,107,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,108,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,109,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,110,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,111,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,112,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,113,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,114,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,115,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,116,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,117,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,118,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
3,reserve,119,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5
5,support,19,0.06501267750648107,0.3049643642456431,0.0364400577950414,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.43341785004320715,0.8829743282493799,0.0,0.0,0.6666666666666666,0.4908612132614531,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,20,0.04318640911600092,0.1871034477300612,0.022356908702431597,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5559151671632075,0.2879093941066728,0.48688921641481214,0.0,0.0,1.0,0.5913242363975142,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,21,0.19308833958729232,0.9005990093727264,0.10761217964884903,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.7723533583491693,0.8387275073050031,0.0,0.999999999998745,1.0,0.9208632739742768,0.0,0.0,0.0,0.0,1.0,0.5324592811250896,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,22,0.16979526244430088,0.7157465985659607,0.08552424635863179,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6791810497772035,0.9742216020054573,0.0,0.03356980055068504,1.0,0.6971525250303359,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,23,0.17324839490193922,0.6958490666941115,0.08314669902393784,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6929935796077569,0.9932746631876743,0.0,0.0,1.0,0.6976857512742366,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,24,0.1744514824253542,0.6636971246091442,0.0793048776009754,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6978059297014167,0.9977900034144571,0.0,0.0,1.0,0.6993514941155063,0.0,0.0,0.0,0.0,0.6666666666666666,0.3937028344236989,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,25,0.23714975752692313,0.9687457573921308,0.11575500460649224,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6992296435507439,0.9992077446202401,0.0,0.0,1.0,0.6997840512300011,0.41561564426158115,0.9055425154971033,3.0,0.0,0.6666666666666666,0.4589686703262368,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,26,0.2765029470217083,1.1658964941033971,0.13931245945163215,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6997636421240571,0.9997630199039893,0.0,0.0,1.0,0.69992951148689,0.6770802432712937,0.9789875376100664,3.0,0.0,1.0,0.6916127297434267,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,27,0.23687005179725518,0.9147759651622044,0.1093061778627197,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5332983644801562,0.9999719072674171,0.0,0.0,0.6666666666666666,0.5333133467093882,0.690303071181441,0.9896608903197297,3.0,0.0,1.0,0.697514752713351,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,28,0.1710114160000159,0.5760209246014896,0.06882848701208978,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.36664605478935935,0.9999652729575856,1.0,0.0,0.3333333333333333,0.3666587877646337,0.528999348684507,0.9940728599620486,3.0,0.0,0.6666666666666666,0.5321534969828097,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,29,0.17143515328041176,0.56069206051527,0.06699684778231982,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.36663121394420584,0.9999446357326394,2.0,0.0,0.3333333333333333,0.3666515133366184,0.5318489986290686,0.9985687016333851,0.0,0.0,0.6666666666666666,0.532611324347648,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,support,30,0.21269429944095175,0.7148411453743309,0.08541605415487936,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5331779909018275,0.9998627908472063,3.0,0.0,0.6666666666666666,0.5332511578414212,0.5293320114366327,0.9965283007857948,3.0,0.0,0.6666666666666666,0.5311760950684865,0.0,0.0,0.0,0.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5,reserve,32,,0.009561450152204718,0.1167074041524653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2862174144154691,0.0,0.0,0.0,0.0,1.0,0.5,0.5322125601819266,0.9984982675020193,0.0,0.0,0.6666666666666666,0.5330130031305741,0.0,0.0,0.0,0.0,1.0,0.5,0.48888260228465624,0.9388803611294255,2.0,0.0,0.6666666666666666,0.5207080928783676
5,reserve,33,,0.009923322523181854,0.1211244313166451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30420340446307076,0.0,0.0,0.0,0.0,1.0,0.5,0.5324787025298767,0.9988945675595625,0.0,0.0,0.6666666666666666,0.5330679731603665,0.0,0.0,0.0,0.0,1.0,0.5,0.6080794896741336,0.8916097127732971,2.0,0.0,1.0,0.6820018680401538
5,reserve,34,,0.0057752367394335695,0.07049274717704018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21526429946701017,0.0,0.0,0.0,0.0,1.0,0.5,0.3658785036014836,0.9986267606046042,1.0,0.0,0.3333333333333333,0.3663816332940725,0.0,0.0,0.0,0.0,1.0,0.5,0.4594193201761116,0.8995379454493396,2.0,0.0,0.6666666666666666,0.5107281160291923
5,reserve,35,,0.0050197925326829086,0.061271768042242485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21301404306506957,0.0,0.0,0.0,0.0,1.0,0.5,0.3655809966274337,0.9982031695077799,2.0,0.0,0.3333333333333333,0.3662390661489323,0.0,0.0,0.0,0.0,1.0,0.5,0.4452109627606406,0.8697740809966508,1.0,0.0,0.6666666666666666,0.5118696595907817
5,reserve,36,,0.005904531748948583,0.07207092670944992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.282877178846201,0.0,0.0,0.0,0.0,1.0,0.5,0.5311452452762512,0.9967560603837021,0.0,0.0,0.6666666666666666,0.5328738558878552,0.0,0.0,0.0,0.0,1.0,0.5,0.4694605382380034,0.908732866189297,1.0,0.0,0.6666666666666666,0.5166100574821849
5,reserve,37,,0.006659524590625082,0.0812863964659324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3557291441964317,0.0,0.0,0.0,0.0,1.0,0.5,0.6983045740584077,0.9981486066887255,0.0,0.0,1.0,0.6995998084643675,0.0,0.0,0.0,0.0,1.0,0.5,0.5093820971537908,0.9706439137878243,2.0,0.0,0.6666666666666666,0.5247878134484837
5,reserve,38,,0.006699342590218354,0.08177241639984412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3834819481160253,0.0,0.0,0.0,0.0,1.0,0.5,0.6991538524020369,0.9990924581549481,0.0,0.0,1.0,0.6997889401479257,0.0,0.0,0.0,0.0,1.0,0.5,0.6921360477014038,0.9924404204349562,2.0,0.0,1.0,0.697408160177577
5,reserve,39,,0.005677693564140229,0.06930213167415543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38453993094184946,0.0,0.0,0.0,0.0,1.0,0.5,0.6996162543240358,0.9995930356354272,0.0,0.0,1.0,0.6999010891260358,0.0,0.0,0.0,0.0,1.0,0.5,0.6979561947482343,0.9980380670847983,2.0,0.0,1.0,0.6993282298208496
5,reserve,40,,0.004768907192377063,0.05820945256280116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38485043938866975,0.0,0.0,0.0,0.0,1.0,0.5,0.6998389617961174,0.9998308413593998,0.0,0.0,1.0,0.6999573656325658,0.0,0.0,0.0,0.0,1.0,0.5,0.6994323644681517,0.999444958423724,2.0,0.0,1.0,0.6998207941048223
5,reserve,41,,0.003988464241443897,0.048683337858171624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849497486358171,0.0,0.0,0.0,0.0,1.0,0.5,0.6999388116746958,0.9999366057524094,0.0,0.0,1.0,0.6999831865821353,0.0,0.0,0.0,0.0,1.0,0.5,0.6998281597729252,0.999828884691162,2.0,0.0,1.0,0.6999479315794079
5,reserve,42,,0.003328400999463411,0.040626582206912995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849839877427744,0.0,0.0,0.0,0.0,1.0,0.5,0.6999804428159417,0.9999803498787444,0.0,0.0,1.0,0.6999941977868065,0.0,0.0,0.0,0.0,1.0,0.5,0.6999454041093183,0.9999451292027084,2.0,0.0,1.0,0.6999838127792167
5,reserve,43,,0.002774709897618427,0.033868208720675023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849957117013531,0.0,0.0,0.0,0.0,1.0,0.5,0.6999955930819202,0.9999960094293717,0.0,0.0,1.0,0.6999983864749211,0.0,0.0,0.0,0.0,1.0,0.5,0.6999831631239003,0.999983176420611,2.0,0.0,1.0,0.6999949395443377
5,reserve,44,,0.0018825027441468718,0.0229778961435692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31833241118255423,0.0,0.0,0.0,0.0,1.0,0.5,0.5333326749858457,0.9999994360740925,0.0,0.0,0.6666666666666666,0.533332975746128,0.0,0.0,0.0,0.0,1.0,0.5,0.6999956079214396,0.999995786167898,2.0,0.0,1.0,0.6999985575978329
5,reserve,45,,0.0012461162272262797,0.015210139449224513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2516663667559604,0.0,0.0,0.0,0.0,1.0,0.5,0.36666620252139726,0.9999991889468383,1.0,0.0,0.3333333333333333,0.3666664999074213,0.0,0.0,0.0,0.0,1.0,0.5,0.6999992383160096,0.9999994000051122,2.0,0.0,1.0,0.6999996583122261
5,reserve,46,,0.0011018601549713672,0.013449344647379602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2933328757900912,0.0,0.0,0.0,0.0,1.0,0.5,0.5333322866922311,0.9999988718487678,2.0,0.0,0.6666666666666666,0.5333328883723862,0.0,0.0,0.0,0.0,1.0,0.5,0.5333330740879919,0.9999996871365013,2.0,0.0,0.6666666666666666,0.5333332409484957
5,reserve,47,,0.001152747183111833,0.014070473541508468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35999815743329455,0.0,0.0,0.0,0.0,1.0,0.5,0.6999955580862427,0.9999952630485697,2.0,0.0,1.0,0.6999988739469098,0.0,0.0,0.0,0.0,1.0,0.5,0.53333289465865,0.9999995257119408,1.0,0.0,0.6666666666666666,0.5333331476121934
5,reserve,48,,0.0007688831097853872,0.009385014868172085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2933299702936886,0.0,0.0,0.0,0.0,1.0,0.5,0.5333254824484046,0.999988972564698,2.0,0.0,0.6666666666666666,0.5333313637255126,0.0,0.0,0.0,0.0,1.0,0.5,0.5333318487621787,0.9999979999605804,1.0,0.0,0.6666666666666666,0.5333329154490334
5,reserve,49,,0.000643396687050082,0.007853323082858597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29332891004005673,0.0,0.0,0.0,0.0,1.0,0.5,0.5333233027562893,0.9999862185278169,0.0,0.0,0.6666666666666666,0.5333306528378458,0.0,0.0,0.0,0.0,1.0,0.5,0.5333305929169402,0.9999962046891004,2.0,0.0,0.6666666666666666,0.5333326170800349
5,reserve,50,,0.0007867452808467937,0.009603041170032096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38499380619441664,0.0,0.0,0.0,0.0,1.0,0.5,0.6999861812545506,0.9999845997335726,0.0,0.0,1.0,0.6999969613942545,0.0,0.0,0.0,0.0,1.0,0.5,0.6999955579506427,0.9999950501769661,2.0,0.0,1.0,0.6999990228219296
5,reserve,51,,0.0006600529387861616,0.00805662989009846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38499331458586183,0.0,0.0,0.0,0.0,1.0,0.5,0.6999852771850924,0.9999836009108316,0.0,0.0,1.0,0.6999967564943197,0.0,0.0,0.0,0.0,1.0,0.5,0.6999946914121657,0.9999940860890025,2.0,0.0,1.0,0.6999988311429515
5,reserve,52,,0.0005545029081568087,0.006768282423252696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38499304600271733,0.0,0.0,0.0,0.0,1.0,0.5,0.6999848611156959,0.9999831450287966,0.0,0.0,1.0,0.699996659539235,0.0,0.0,0.0,0.0,1.0,0.5,0.6999940103762595,0.99999332950443,2.0,0.0,1.0,0.6999986797143516
5,reserve,53,,0.00046645334952484703,0.00569354634649377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849929693769967,0.0,0.0,0.0,0.0,1.0,0.5,0.6999848557088185,0.9999831454073032,0.0,0.0,1.0,0.6999966538673086,0.0,0.0,0.0,0.0,1.0,0.5,0.6999935139564617,0.9999927787479683,2.0,0.0,1.0,0.699998568822549
5,reserve,54,,0.0003929015785748623,0.004795770787165034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38499305234139497,0.0,0.0,0.0,0.0,1.0,0.5,0.6999851836872395,0.9999835158319348,0.0,0.0,1.0,0.6999967225508591,0.0,0.0,0.0,0.0,1.0,0.5,0.6999931924433278,0.9999924227119646,2.0,0.0,1.0,0.6999984965335604
5,reserve,55,,0.00033137279046185756,0.004044748188395322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849932636188419,0.0,0.0,0.0,0.0,1.0,0.5,0.6999857722811019,0.9999841752820552,0.0,0.0,1.0,0.699996849533808,0.0,0.0,0.0,0.0,1.0,0.5,0.6999930313760074,0.9999922451696018,2.0,0.0,1.0,0.6999984597453417
5,reserve,56,,0.00027982694521163303,0.003415577748949874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3849935741593445,0.0,0.0,0.0,0.0,1.0,0.5,0.6999865553131601,0.9999850501515365,0.0,0.0,1.0,0.6999970201625365,0.0,0.0,0.0,0.0,1.0,0.5,0.6999930135605363,0.9999922269246871,2.0,0.0,1.0,0.6999984547012437
