radius_bin,step,n_baseline,visible_fraction,top1_name,top2_name,top1_prob,top2_prob,dual_branch_coherence,coherence_climb,internal_inconsistency,interpolation_trigger,effective_lag,interpolated_event,structural_admissibility,collapse_prob,readout_score
5,4,8.062080460346507e-06,9.725034553310025e-06,traj_flux@0,flux_res@0,0.4368009239505447,0.43588484496707636,0.5878666746384403,0.0,0.2000273009068358,0.0,0.0,4.0,0.8419048956043379,0.0,0.0
5,5,1.739673754608143e-05,2.0985138337758075e-05,traj_flux@0,pair_upstream@2,0.4401737798145972,0.4240286161419043,0.5747083471991612,0.33725834150116846,0.4338478441536795,0.29410977044848974,0.9812734349496756,5.981273434949675,0.6819320953276372,0.47034564445031296,0.23928492792626185
5,6,3.853785495495281e-05,4.648700455059189e-05,traj_flux@0,pair_upstream@2,0.7344119045392434,0.19419462790270936,0.6936953846778836,0.4220555686369945,0.44645905130767377,0.45717437029465413,0.37782504126790545,6.377825041267905,0.657102437977213,0.7045008107681662,0.3584462242361872
5,7,8.652369940975742e-05,0.00010437082221875218,traj_flux@0,pair_upstream@3,0.741722453306657,0.19183279358000732,0.7071456835004846,0.0,0.563502979605446,0.0,0.5565547634438771,7.556554763443877,0.5806455657584598,0.0,0.0
5,8,0.0001933300572812,0.00023320797857334557,traj_flux@0,pair_upstream@3,0.4552896578365367,0.40843678502269337,0.5786601172998034,0.0,0.5515263606919458,0.0,1.417946353134449,9.417946353134449,0.6049127237604456,0.0,0.0
5,9,0.0004247524418633,0.0005123655356753735,traj_flux@0,flux_res@0,0.3530308787496541,0.3519061676653037,0.44966083443404214,0.0,0.20005364582251423,0.0,0.0,9.0,0.8545326416420238,0.0,0.0
5,10,0.0009135613775854,0.0011020004088629091,traj_flux@0,flux_res@0,0.37846618407413585,0.37706847323009746,0.4862655075513796,0.4636566272020248,0.2000729749409322,0.15776845395149072,0.0,10.0,0.8570260948269967,0.3170886950057602,0.16201405298814023
5,11,0.0019233490599887,0.0023200755882387385,traj_flux@0,flux_res@0,0.4401337638263958,0.4376612151012741,0.5951522181004096,0.8438225341450984,0.20012200479642103,0.3515084939705585,0.0,11.0,0.8588672729960144,0.7079921161393288,0.3634979643812259
5,12,0.0039665184187431,0.004784686641164998,traj_flux@0,flux_res@0,0.49731377017253214,0.4914253202931572,0.7510496190230314,0.5125530154006671,0.20024572397155052,0.26960781545363305,0.0,12.0,0.8593534328939773,0.543338947368927,0.2816864226769879
5,13,0.0080057193772012,0.009657047948147004,traj_flux@0,flux_res@0,0.5029012130004822,0.48758083045710593,0.755986859595827,0.01636793301675326,0.20055982945764836,0.008679882396755373,0.0,13.0,0.8569444735411362,0.017443477392045173,0.009216264652624602
5,14,0.0157434557689083,0.01899083643411825,traj_flux@0,flux_res@0,0.5160300039885143,0.4744396654721446,0.756185732868177,0.005089415836098109,0.20133767913360176,0.0027100872784038585,0.0,14.0,0.8483682211663833,0.005391805444694725,0.0029511647423647105
5,15,0.0298754619767642,0.0360378318535963,traj_flux@0,flux_res@0,0.5482541111510594,0.4421849238363143,0.7575838736545192,0.027145368234371046,0.20311813641247464,0.01460955425486993,0.0,15.0,0.8278570907143719,0.02836343867340055,0.016508366983718548
5,16,0.0538736619047484,0.06498610701219694,traj_flux@0,flux_res@0,0.6166608181583257,0.3735945705161564,0.764703711373919,0.07625106873354323,0.20684188140220708,0.042183189697612186,0.0,16.0,0.7885982480013688,0.0780120637947942,0.050000566120763805
5,17,0.0906675259317266,0.1093693900583171,traj_flux@0,flux_res@0,0.7394576998045232,0.2454000447309732,0.7815107903536925,0.0,0.2145506556259748,0.0,0.0,17.0,0.7282320646442979,0.0,0.0
5,18,0.1405207436175387,0.16950576142955634,traj_flux@0,flux_res@0,0.7411407963790477,0.15260616239064087,0.6656067611446881,0.10408061986817545,0.2288312543023308,0.05544530023172616,0.0,18.0,0.5583636086081409,0.07260196717447068,0.06197379245028698
5,19,0.2001616887247881,0.2414487611072274,traj_flux@1,curv_def@0,0.8105327207506071,0.17633210029645824,0.8141703761528966,1.0,0.3511744412744737,1.0,0.829903559831477,19.82990355983148,0.4264159653326105,1.0,1.0
5,20,0.2643941136720493,0.3189303187681094,traj_flux@1,curv_def@0,0.9926673283488011,0.004145550213827993,0.9793979918326815,0.21589707322770502,0.40481883743002095,0.29938392716863715,0.9964452180085167,20.996445218008517,0.39898661754429965,0.2801259571858916,0.3242904708070233
5,21,0.3284147763169597,0.3961564342118641,traj_flux@1,def_slope@0,0.9020272131070054,0.09015609697593942,0.881916984462954,0.0,0.36010638742973256,0.0,0.917774716714989,21.917774716714987,0.3676297879019416,0.0,0.0
5,22,0.3889525178426211,0.46918121125447676,traj_flux@1,def_slope@0,0.6118511137438137,0.37783481332442753,0.7625276672019706,0.0,0.33644298681611706,0.0,0.6216986330760962,22.621698633076097,0.33417384624254115,0.0,0.0
5,23,0.444252946656183,0.535888382395961,def_slope@0,traj_flux@1,0.7409805267738144,0.2450293356046845,0.7852767689868815,0.038831581451240785,0.3431101086273064,0.03659343215629524,0.2260653257283336,23.226065325728335,0.2765462186770365,0.023732167915768713,0.03795072147918885
5,24,0.4936407114222289,0.5954632925228069,def_slope@0,traj_flux@2,0.7136682776455953,0.27157994168302896,0.7747126769351166,0.0,0.47000298586908523,0.0,0.5023589411509176,24.502358941150916,0.21210325734730404,0.0,0.0
5,25,0.5370938116378632,0.6478794031190691,def_slope@0,traj_flux@2,0.6808791832493736,0.25760089590816765,0.6890589715082496,0.0,0.4668276896319253,0.0,0.5000010757479875,25.50000107574799,0.1847892043530704,0.0,0.0
5,26,0.5749462085136756,0.6935395611084945,curv_def@3,def_slope@0,0.4678337304043825,0.34617017875282674,0.534438919538958,0.0,0.5815637893571088,0.0,1.7152122576020363,27.715212257602037,0.1511609218775795,0.0,0.0
5,27,0.6077101030065305,0.7330616184249905,traj_flux@3,curv_def@3,0.4872310797525552,0.42278588990260674,0.6301193895133705,0.315125729596752,0.20177045951564138,0.140128377768499,2.9999999999963682,29.99999999999637,0.20020486248855734,0.06579111684996161,0.1316042015505241
5,28,0.6359875222558032,0.7671717815063687,traj_flux@3,curv_def@3,0.47567719780846035,0.43895630089593796,0.6333226100505746,0.0,0.2009778760644958,0.0,2.999999999995902,30.9999999999959,0.152687692824408,0.0,0.0
5,29,0.6604444475925098,0.7966734027239981,traj_flux@2,curv_def@0,0.48863812607207907,0.3820431740733851,0.5789678724157871,0.0,0.4450915257274701,0.0,1.1230154376535948,30.123015437653596,0.10619784560228634,0.0,0.0
5,30,0.6818063414644628,0.8224415846530527,def_slope@3,curv_def@3,0.35784300911248434,0.33340915139987953,0.4372104360998173,0.0,0.20076530631693004,0.0,2.9999999999945737,32.99999999999457,0.12421342918315217,0.0,0.0
5,31,0.7007954609483807,0.8453475633301866,curv_def@3,def_slope@3,0.578167450348271,0.22821681813808656,0.5439745483691476,0.8131588297808771,0.2146952055950016,0.3321529486484825,2.9999999999956994,33.9999999999957,0.12366204072186128,0.09632545401909633,0.21469145859433814
5,32,0.7179664195779251,0.8660603516491707,traj_flux@0,curv_def@3,0.6961676359333769,0.23830760714672056,0.6923725460415673,0.6189335040311952,0.5778907009394774,0.86614647252792,0.7464120895053178,32.74641208950532,0.08171494338220561,0.1659813790229663,0.3769370296554031
5,33,0.7335738345337043,0.8848870863213619,traj_flux@0,curv_def@3,0.8438834183790539,0.07345550426341659,0.7381904543131285,0.0,0.5946051933840864,0.0,0.22833671686371954,33.22833671686372,0.07504395639840014,0.0,0.0
5,34,0.747631972271176,0.9018449765240885,traj_flux@0,def_slope@2,0.6507362320201252,0.1562583819305622,0.5134567599910441,0.0,0.45186824224102345,0.0,0.34387622297203685,34.343876222972035,0.06938791834047678,0.0,0.0
5,35,0.7600863686507975,0.9168683238757016,def_slope@3,traj_flux@1,0.2670775010874942,0.228819232400008,0.23524364773555134,0.0,0.43860349618623196,0.0,2.0770856106944833,37.07708561069448,0.05722654500725859,0.0,0.0
5,36,0.7709326956432885,0.9299519076103572,curv_def@3,traj_flux@2,0.26388574746329974,0.19112917394269083,0.21643139114760748,0.0,0.33814576326914514,0.0,2.60260218624903,38.60260218624903,0.0755454168329218,0.0,0.0
5,37,0.7802446990014954,0.9411846849144936,pair_upstream@3,traj_flux@2,0.20967576324896245,0.20952176570173972,0.1988661551538287,0.0,0.3196270306237864,0.0,2.499630603871373,39.499630603871374,0.08233954814812859,0.0,0.0
5,38,0.7881542098201568,0.9507256794989059,def_slope@0,traj_flux@2,0.20682303249855685,0.20122742821697606,0.19312705167949742,0.0,0.4363020253814477,0.0,0.9863392135748912,38.986339213574894,0.07101752733066137,0.0,0.0
5,39,0.7948218249212539,0.9587686142680725,def_slope@0,curv_def@3,0.21354240044135162,0.20368104968561443,0.19765422849666206,0.0444588519637252,0.5539740279913083,0.017026114959790204,1.4637606436645245,40.46376064366452,0.060969707544956224,0.002434423975930399,0.005987715360796917
5,40,0.8004139791274028,0.9655142543233565,def_slope@0,curv_def@3,0.22522074443240195,0.20976832446913252,0.20707784955217007,0.26801937558088323,0.5528682448733651,0.10732064815690309,1.4464320292882764,41.446432029288275,0.05971678989367542,0.015029560612815835,0.037173041437596706
5,41,0.805088913764513,0.971153481208275,def_slope@0,curv_def@3,0.29166136455679653,0.2623513386146741,0.28175635820841494,0.46252533231586584,0.5520602883508177,0.25162718582676996,1.420536598443329,42.42053659844333,0.058769508839524295,0.034679766528385315,0.08617239674837211
5,42,0.8089896202109639,0.9758587809334063,def_slope@0,curv_def@3,0.33278648437275166,0.28905952704449855,0.35221424280393876,0.18842312988565008,0.5514226922689751,0.1279933969198089,1.3944832300582655,43.39448323005826,0.058106033095026904,0.01744115877923618,0.043504835765605945
5,43,0.8122412742411285,0.9797811491055296,traj_flux@3,curv_def@3,0.30014699877813517,0.2999558725547326,0.3408818840253167,0.11887653076697047,0.2000078599679877,0.028347117925300383,2.9999999999945066,45.99999999999451,0.07980440818422388,0.0053052070130451935,0.01327553163842839
5,44,0.814951235676437,0.9830500905067149,traj_flux@3,curv_def@3,0.32287310201199365,0.3228442841960042,0.3895166556932255,0.4911092013339046,0.20000109803412372,0.13381299382359327,2.9999999999948948,46.9999999999949,0.07930319620683822,0.02488602436810614,0.06243929586944341
5,45,0.8172103533087189,0.9857751931823819,curv_def@3,traj_flux@3,0.6042483848920894,0.16742861157445899,0.4949876447140802,0.02951287850615764,0.2123764790435941,0.010851109565433498,2.9999999999955875,47.99999999999559,0.0760211582250984,0.0019345286862049223,0.004864479779185245
5,46,0.8190948221640548,0.9880483688003775,curv_def@3,traj_flux@0,0.5037367008718636,0.1729891069213161,0.39877753816081796,0.0,0.5636852154879055,0.0,2.303284499324591,48.30328449932459,0.05414451418664399,0.0,0.0
5,47,0.8206681731966281,0.9899462527562024,traj_flux@0,pair_tail@0,0.33146755416733586,0.32784196280365824,0.38164807322262045,0.0,0.20013883956996312,0.0,0.0,47.0,0.08179312897318511,0.0,0.0
5,48,0.8219831783397608,0.9915325021762679,traj_flux@0,pair_tail@0,0.3262337388409539,0.3233490422346192,0.3717453655597775,0.0,0.2001130165085154,0.0,0.0,48.0,0.08226224761722523,0.0,0.0
5,49,0.82308357138212,0.9928598717568371,traj_flux@0,def_slope@0,0.2640669729588746,0.2640458988420309,0.28936618703670286,0.0,0.2000040338245775,0.0,0.0,49.0,0.08286405760582574,0.0,0.0
5,50,0.8240055503161942,0.9939720259998264,traj_flux@0,def_slope@0,0.2643393939504254,0.26431241489091006,0.28971093778557777,0.0018843748002477757,0.20000764688444472,0.0003818920200646836,0.0,50.0,0.08351626751977992,7.479597084624482e-05,0.00018932613682980912
5,51,0.8247790610902881,0.994905087762534,traj_flux@0,def_slope@0,0.26453210575180175,0.26450159109395455,0.28995748732435006,0.0013142567039040258,0.20001450649307934,0.0002665863000310106,0.0,51.0,0.08424092061389503,5.2665653173063574e-05,0.00013340910543302553
5,52,0.825428879289648,0.995688943055622,traj_flux@0,def_slope@0,0.26465983049288533,0.26462757767543343,0.29012334001413576,0.0008471819248184111,0.20002777702664398,0.00017195367493089326,0.0,52.0,0.08502582693694082,3.428695122716831e-05,8.690809584816927e-05
5,53,0.8259755130334278,0.9963483301793813,traj_flux@0,def_slope@0,0.26473484593571,0.26470220457406607,0.29022332558315544,0.00046689560323309823,0.2000531190316308,9.481110949492219e-05,0.0,53.0,0.08586068347409175,1.9090623531933722e-05,4.841515259393922e-05
5,54,0.8264359518722183,0.9969037430953088,traj_flux@0,def_slope@0,0.2647672971917714,0.264735264072548,0.2902698477600771,0.00015890544298016311,0.20009966702639648,3.2281140342124245e-05,0.0,54.0,0.0867366195135385,6.566257398767803e-06,1.6659907556190668e-05
5,55,0.8268242853147362,0.9973721775354347,traj_flux@0,def_slope@0,0.2647655147080529,0.26473480691540996,0.2902731887176712,0.0,0.20017906704237381,0.0,0.0,55.0,0.08764594615907081,0.0,0.0
5,56,0.827152212261503,0.9977677455161755,traj_flux@0,def_slope@0,0.26473630896329864,0.26470742103970685,0.2902418176311123,0.0,0.20029784692296082,0.0,0.0,56.0,0.08858244748573282,0.0,0.0
5,57,0.8274294598724127,0.9981021806051306,traj_flux@0,def_slope@0,0.2646852304063199,0.26465847993365615,0.2901826780405509,0.0,0.20043914733867066,0.0,0.0,57.0,0.08954252950947243,0.0,0.0
5,58,0.8276641276581251,0.9983852529877281,traj_flux@0,def_slope@0,0.264616792215197,0.264592356889458,0.29010144325529996,0.0,0.20054697626731002,0.0,0.0,58.0,0.09052631080227963,0.0,0.0
5,59,0.8278629700618466,0.9986251103367542,traj_flux@0,def_slope@0,0.2645346577697284,0.26451260604015253,0.290002736903933,0.0,0.20054894698926884,0.0,0.0,59.0,0.09153595765919459,0.0,0.0
5,60,0.8280316285691671,0.998828557799164,traj_flux@0,def_slope@0,0.26444179656373545,0.26442211320048487,0.28989031980644664,0.0,0.2004197317933035,0.0,0.0,60.0,0.09257086718863136,0.0,0.0
5,61,0.8281748224665448,0.9990012881020519,traj_flux@0,def_slope@0,0.2643406128375233,0.26432322032614347,0.2897672462672359,0.0,0.20021186527726126,0.0,0.0,61.0,0.09362503728119849,0.0,0.0
5,62,0.8282965057487928,0.9991480708252263,traj_flux@0,def_slope@0,0.26423305112624057,0.2642178274996803,0.28963599360964853,0.0,0.20000843108419453,0.0,0.0,62.0,0.09469030695984179,0.0,0.0
5,63,0.8283999963229565,0.9992729082557921,traj_flux@0,def_slope@0,0.2641206825438711,0.26410747609807445,0.2894985688465893,0.0,0.20000062869008634,0.0,0.0,63.0,0.0957501126210071,0.0,0.0
5,64,0.8284880825356953,0.9993791638887851,traj_flux@0,def_slope@0,0.2640047751390582,0.26399341639153834,0.28935659612676096,0.0,0.20000054093830139,0.0,0.0,64.0,0.09681735816240125,0.0,0.0
5,65,0.8285631111292635,0.9994696685257118,traj_flux@0,def_slope@0,0.26388635116330184,0.2638766623729909,0.28921138819620534,0.0,0.20000046159181215,0.0,0.0,65.0,0.09789145336204641,0.0,0.0
5,66,0.8286270599756173,0.9995468080114182,traj_flux@0,def_slope@0,0.2637662336293111,0.2637580361776956,0.2890640046709922,0.0,0.20000039069849526,0.0,0.0,66.0,0.09897139460031902,0.0,0.0
5,67,0.8286815983208862,0.9996125959051051,traj_flux@0,def_slope@0,0.26364508412913656,0.26363820405222255,0.2889152994863204,0.0,0.20000032804415455,0.0,0.0,67.0,0.10005633009470759,0.0,0.0
5,68,0.828728136769216,0.9996687337742681,traj_flux@0,pair_tail@0,0.26352343353218594,0.2635191576071987,0.28876675511567673,0.0,0.20000020285530776,0.0,0.0,68.0,0.10114556359437092,0.0,0.0
5,69,0.8287678688252906,0.9997166613061379,traj_flux@0,pair_tail@0,0.26340170688858056,0.263400089955634,0.28861824145976334,0.26765680118887775,0.2000000763379795,0.05403734769379619,0.0,69.0,0.1022384569206704,0.012956116781392388,0.032946415351734634
5,70,0.828801805481577,0.9997575980291875,traj_flux@0,def_slope@0,0.32560153293984945,0.3255967427352302,0.37275511216274626,0.4293449534076223,0.2000001849071781,0.11194950341552132,0.0,70.0,0.10333438611981806,0.027128987074482507,0.06898920173648093
5,71,0.8288308040653127,0.9997925781103482,traj_flux@0,def_slope@0,0.34873102381771903,0.3487268572765422,0.42334292277922037,0.1654713546099846,0.20000015015687636,0.04900126043244766,0.0,71.0,0.10443305809779584,0.012000843996578373,0.03051908346292748
5,72,0.8288555923398615,0.9998224794277177,traj_flux@0,def_slope@0,0.34908848006229054,0.34908512403873376,0.42467857216942273,0.0,0.20000012081531265,0.0,0.0,72.0,0.10553403005431324,0.0,0.0
5,73,0.8288767886757473,0.9998480479022458,traj_flux@0,def_slope@0,0.3311981367733019,0.3311956000177526,0.3837077814169014,0.0,0.20000009624837223,0.0,0.0,73.0,0.10663697545796766,0.0,0.0
5,74,0.828894918960701,0.9998699178957918,traj_flux@0,def_slope@0,0.2797578254734577,0.27975613663724735,0.3064527533830698,0.0,0.20000007585341528,0.0,0.0,74.0,0.10774161501827631,0.0,0.0
5,75,0.8289104307991065,0.9998886293394721,traj_flux@0,def_slope@0,0.2794933893246005,0.2794920753019752,0.30614267458798583,0.0,0.2000000590696458,0.0,0.0,75.0,0.10884770965612166,0.0,0.0
5,76,0.8289237054542011,0.9999046421391599,traj_flux@0,def_slope@0,0.27923189870417847,0.27923088996602874,0.3058362668749465,0.0,0.2000000453841638,0.0,0.0,76.0,0.10995505456037895,0.0,0.0
5,77,0.8289350679071288,0.9999183483094065,traj_flux@0,def_slope@0,0.2789735114703406,0.2789727489445116,0.30553371071110885,0.0,0.20000003433468633,0.0,0.0,77.0,0.11106347415575073,0.0,0.0
5,78,0.8289447953421178,0.9999300822088446,traj_flux@0,def_slope@0,0.2787183429450639,0.27871777684872096,0.3052351359333399,0.0,0.20000002550978385,0.0,0.0,78.0,0.11217281783506944,0.0,0.0
5,79,0.82895312431394,0.9999401291860687,traj_flux@0,def_slope@0,0.27846647398209473,0.27846606269381097,0.3049406313695924,0.0,0.20000001854733734,0.0,0.0,79.0,0.11328295633501763,0.0,0.0
5,80,0.8289602568102216,0.9999487328924112,traj_flux@0,def_slope@0,0.2782179575294847,0.27821766652779784,0.30465025267437595,0.0,0.20000001313178165,0.0,0.0,80.0,0.11439377865407607,0.0,0.0
5,81,0.8289663653853464,0.9999561014748078,traj_flux@0,def_slope@0,0.2779728239708288,0.27797262485544744,0.30436402871337304,0.0,0.2000000089905995,0.0,0.0,81.0,0.11550518942824674,0.0,0.0
5,82,0.8289715975131722,0.9999624128263433,traj_flux@0,def_slope@0,0.2777310854759925,0.2777309550801532,0.30408196676973354,0.0,0.20000000589041161,0.0,0.0,82.0,0.11661710669390367,0.0,0.0
5,83,0.8289760792814319,0.9999678190426916,traj_flux@0,def_slope@0,0.27749273954759707,0.2774926591443349,0.3038040567921446,0.0,0.2000000036329155,0.0,0.0,83.0,0.1177294599785469,0.0,0.0
5,84,0.8289799185305532,0.9999724502083748,traj_flux@0,def_slope@0,0.277257771913473,0.27725772651432845,0.3035302748622882,0.0,0.20000000205086638,0.0,0.0,84.0,0.11884218866971522,0.0,0.0
5,85,0.828983207522945,0.9999764176166404,traj_flux@0,def_slope@0,0.2770261588888594,0.27702613663045783,0.30326058602810213,0.0,0.20000000100424078,0.0,0.0,85.0,0.11995524062019394,0.0,0.0
5,86,0.8289860252149562,0.9999798165100531,traj_flux@0,def_slope@0,0.27679786930666217,0.2767978609193086,0.3029949466197833,0.0,0.20000000037664206,0.0,0.0,86.0,0.12106857095423852,0.0,0.0
5,87,0.8289884391921917,0.9999827284150063,traj_flux@0,def_slope@0,0.27657286609546955,0.2765728644466289,0.30273330614310906,0.1578907742375343,0.20000000007200758,0.03343557201565702,0.0,87.0,0.12218214104501139,0.009580386542870422,0.024367377960516887
5,88,0.8289905073192749,0.9999852231317787,traj_flux@0,curv_def@3,0.34583436713310783,0.27377150014908297,0.35253968698205934,0.750329453146518,0.5516666684951418,0.5103857699165641,1.3255434483936746,89.32554344839367,0.08694876288122362,0.10407070769925578,0.264700731958002
5,89,0.8289922791471299,0.9999873604320944,traj_flux@0,pair_tail@3,0.47191730612158617,0.3742189296846216,0.5381801086674041,0.3040069158342514,0.5516679571552878,0.31568261706821993,1.3268022065317013,90.3268022065317,0.08774240432824615,0.06495711717687032,0.16521676696928048
5,90,0.8289937971141569,0.999989191508063,traj_flux@0,curv_def@0,0.5701448638529012,0.1579940107988399,0.44793439123935036,0.0,0.21237500021951738,0.0,0.0,90.0,0.12068393521955743,0.0,0.0
5,91,0.8289950975720525,0.9999907602095951,traj_flux@0,def_slope@3,0.4296709516079825,0.34195278600594886,0.4598935081979962,0.0,0.5516668019771687,0.0,1.3294800403587648,92.32948004035876,0.08933117629315963,0.0,0.0
5,92,0.8289962116623153,0.9999921041017027,traj_flux@0,pair_tail@0,0.2754972508948005,0.2754684368071676,0.301468044823819,0.0,0.20000131583014397,0.0,0.0,92.0,0.1277518982660445,0.0,0.0
5,93,0.828997166065506,0.9999932553683084,pair_tail@0,curv_def@3,0.344141337462544,0.2748500217143235,0.35223857968302225,0.5104662499494186,0.5516681893695897,0.34693147327102497,1.332088280790864,94.33208828079087,0.09091934131591449,0.07397185751935335,0.18814641587036726
5,94,0.8289979836419951,0.9999942415851597,pair_tail@0,curv_def@3,0.43118115577142674,0.34494093251163727,0.461647877620132,0.01988211748167203,0.5516682196672265,0.01770978335289528,1.3333264982381765,95.33332649823818,0.09171385012679194,0.0038090328417662977,0.00968823099175091
5,95,0.8289986839801119,0.9999950863810432,pair_tail@0,traj_flux@1,0.328204529885388,0.30486453639088856,0.3584774137962794,0.0,0.3172236684610778,0.0,0.4815665851770246,95.48156658517702,0.11810139359198896,0.0,0.0
5,96,0.8289992838652263,0.9999958100036235,def_slope@0,pair_tail@0,0.264871012880602,0.2648429366776641,0.28769364679314124,0.0,0.2000013335360423,0.0,0.0,96.0,0.13221012966275206,0.0,0.0
5,97,0.8289997976812832,0.9999964298038019,def_slope@0,pair_tail@0,0.264745101653567,0.2647171270884999,0.28754957958570737,0.0,0.20000132933518183,0.0,0.0,97.0,0.1333248504969498,0.0,0.0
5,98,0.8290002377546025,0.9999969606504311,def_slope@0,pair_tail@0,0.264620936408928,0.2645931231698244,0.287407615635813,0.0,0.20000132228503106,0.0,0.0,98.0,0.13443961932814455,0.0,0.0
5,99,0.8290006146483087,0.9999974152854764,def_slope@0,pair_tail@0,0.2644984844573748,0.2644708854595284,0.2872677106339507,0.0,0.2000013127039469,0.0,0.0,99.0,0.13555442957961839,0.0,0.0
5,100,0.8290009374145284,0.9999978046282341,def_slope@0,pair_tail@0,0.2643777135385033,0.26435037540750345,0.2871298211612155,0.0,0.2000013008879778,0.0,0.0,100.0,0.13666927557307812,0.0,0.0
5,101,0.8290012138104486,0.9999981380359553,def_slope@0,pair_tail@0,0.26425859186701817,0.26423155541184234,0.28699390473198044,0.25753305995881687,0.2000012871112798,0.051701156189116415,0.0,101.0,0.13778415240557546,0.016705753449801457,0.04249102319373505
5,102,0.8290014504834385,0.9999984235271527,def_slope@0,pair_tail@0,0.32192880222796055,0.3218962617338746,0.36794143698853743,0.25419870238956643,0.20000127162653894,0.06542543063388426,0.0,102.0,0.13889905584355727,0.02131142190259286,0.05420553654738136
5,103,0.8290016531296851,0.999998667972958,def_slope@0,pair_tail@0,0.3205199906967633,0.3204880247344279,0.3667592283940935,0.0,0.20000125466563448,0.0,0.0,103.0,0.1400139822310562,0.0,0.0
5,104,0.8290018266301414,0.9999988772611115,traj_flux@0,def_slope@0,0.25986409889121437,0.2598639953582688,0.28432692550539884,0.0,0.200000005012568,0.0,0.0,104.0,0.14112963087820662,0.0,0.0
5,105,0.8290019751670447,0.9999990564365145,traj_flux@0,def_slope@0,0.2597848446278354,0.2597847383935697,0.2842322932722674,0.0,0.2000000051448282,0.0,0.0,105.0,0.1422445886941781,0.0,0.0
5,106,0.829002102323785,0.9999992098216984,traj_flux@0,def_slope@0,0.25970660053894307,0.259706492178518,0.28413892991832335,0.0,0.20000000524929848,0.0,0.0,106.0,0.14335956052447008,0.0,0.0
5,107,0.8290022111705075,0.9999993411200826,traj_flux@0,def_slope@0,0.2596293486488661,0.2596292386963146,0.2840468113769968,0.0,0.20000000532794268,0.0,0.0,107.0,0.14447454441665755,0.0,0.0
5,108,0.829002304337489,0.9999994535044874,traj_flux@0,def_slope@0,0.2595530712862917,0.25955296023352853,0.2839559140534157,0.0,0.2000000053827743,0.0,0.0,108.0,0.14558953868945304,0.0,0.0
5,109,0.8290023840780357,0.9999995496930055,traj_flux@0,def_slope@0,0.25947775110151233,0.25947763939423046,0.2838662148378817,0.0,0.2000000054160187,0.0,0.0,109.0,0.1467045418950455,0.0,0.0
5,110,0.8290024523223992,0.9999996320140387,traj_flux@0,def_slope@0,0.2594033710649911,0.25940325910461026,0.2837776911043846,0.0,0.20000000542980728,0.0,0.0,110.0,0.14781955278687486,0.0,0.0
5,111,0.8290025107239924,0.9999997024620471,traj_flux@0,def_slope@0,0.2593299144695436,0.25932980261882876,0.2836903207090484,0.0,0.2000000054259929,0.0,0.0,111.0,0.14893457029183985,0.0,0.0
5,112,0.8290025606990052,0.9999997627453361,traj_flux@0,def_slope@0,0.2592573649266159,0.25925725351038176,0.2836040819785722,0.0,0.20000000540639812,0.0,0.0,112.0,0.15004959348612754,0.0,0.0
5,113,0.8290026034603616,0.9999998143270178,traj_flux@0,def_slope@0,0.2591857063726302,0.25918559567536087,0.28351895371266145,0.0,0.20000000537297513,0.0,0.0,113.0,0.15116462157440316,0.0,0.0
5,114,0.8290026400468258,0.999999858460121,traj_flux@0,def_slope@0,0.2591149230626235,0.2591148133335581,0.28343491517815644,0.26522001755956687,0.20000000532742931,0.05258373835784466,0.0,114.0,0.15227965387216127,0.018778456079126784,0.04776300053768286
5,115,0.8290026713479486,0.9999998962176827,def_slope@0,pair_tail@0,0.3205106303561464,0.3204852389504797,0.36674266942576916,0.5284307731589826,0.20000099668305274,0.1355637288081676,0.0,115.0,0.15339407393897353,0.04876616808665426,0.12403674578386364
5,116,0.8290026981254492,0.999999928518541,pair_tail@0,curv_def@3,0.45013330610934804,0.30769189457158447,0.4492518578211215,0.21953818236095549,0.5541286824011912,0.19114915381510061,1.2155857453420895,117.2155857453421,0.10834040956829961,0.04856567130831616,0.12352678543146173
5,117,0.8290027210315395,0.9999999561494386,pair_tail@0,curv_def@3,0.4507044213436218,0.293018557200404,0.43563182585181853,0.0,0.5547838573260322,0.0,1.1785328423417956,118.1785328423418,0.10891030944480114,0.0,0.0
5,118,0.8290027406246278,0.9999999797839658,pair_tail@0,traj_flux@0,0.31521199668865524,0.31307992823908815,0.3632507236066794,0.0,0.20008668644609626,0.0,0.0,118.0,0.15668666498921127,0.0,0.0
5,119,0.8290027573827758,0.9999999999987937,def_slope@1,pair_tail@0,0.3147937372547723,0.3147871956307397,0.3706626153865523,0.047240910866898224,0.31666691949410397,0.019393739124031816,0.5000053620209793,119.50000536202099,0.1418554510761236,0.006451699362021533,0.016409898326632557
6,0,2.795759789623016e-11,4.1594538805618177e-11,traj_flux@0,flux_res@0,0.34096247786680395,0.33342902048221945,0.44054499076228,0.0,0.20028800539402236,0.0,0.0,0.0,0.8066578181255568,0.0,0.0
6,1,8.180702475884137e-11,1.2171022269272362e-10,traj_flux@0,flux_res@0,0.33539091467424725,0.33326468171723594,0.43677335356195435,0.44051112086781,0.2000758110550682,0.1434758081814465,0.0,1.0,0.8076532864195896,0.2699346255911098,0.1377797820257301
6,2,1.8725314687862072e-10,2.7859003885906625e-10,traj_flux@0,flux_res@0,0.4402525235912235,0.43885646813533413,0.6074359419111138,0.6676738972607921,0.20003946016684826,0.30237900855624283,0.0,2.0,0.8084748461977579,0.5694729548536219,0.2906698592916674
